participant_id,vis,task_order,correctness,vis_order,duration_ms,log_duration,bc_duration
673feeafa80a279f5cc63e33,diverging,5,0,1,114869,11.65154763,2.877379609
673feeafa80a279f5cc63e33,diverging,6,0,1,40788,10.6161432,2.85401798
673feeafa80a279f5cc63e33,diverging,7,0,1,102420,11.53683729,2.875178735
673feeafa80a279f5cc63e33,diverging,8,1,1,21723,9.986126886,2.835196834
673feeafa80a279f5cc63e33,diverging,9,1,1,57280,10.9557068,2.862604722
673feeafa80a279f5cc63e33,radial,1,1,2,19428,9.874470603,2.831418611
673feeafa80a279f5cc63e33,radial,2,0,2,34134,10.43804923,2.849100849
673feeafa80a279f5cc63e33,radial,3,0,2,17181,9.751559401,2.827089781
673feeafa80a279f5cc63e33,radial,4,1,2,29632,10.29661014,2.844977331
673feeafa80a279f5cc63e33,radial,5,1,2,48184,10.78278229,2.85835613
673feeafa80a279f5cc63e33,radial,6,1,2,45443,10.72421407,2.856859425
673feeafa80a279f5cc63e33,radial,7,0,2,36790,10.51298135,2.851206151
673feeafa80a279f5cc63e33,radial,8,1,2,15148,9.625623789,2.822462183
673feeafa80a279f5cc63e33,radial,9,1,2,149768,11.91684271,2.882151645
673feeafa80a279f5cc63e33,blossom,1,1,3,15399,9.642057851,2.823077399
673feeafa80a279f5cc63e33,blossom,2,1,3,19544,9.880423613,2.831623699
673feeafa80a279f5cc63e33,blossom,3,1,3,42685,10.66160285,2.855225996
673feeafa80a279f5cc63e33,blossom,4,1,3,11613,9.359880439,2.812020094
673feeafa80a279f5cc63e33,blossom,5,1,3,18897,9.846758458,2.830458393
673feeafa80a279f5cc63e33,blossom,6,1,3,23098,10.04750131,2.837213161
673feeafa80a279f5cc63e33,blossom,7,1,3,29874,10.30474382,2.845219888
673feeafa80a279f5cc63e33,blossom,8,1,3,15628,9.656819456,2.823627074
673feeafa80a279f5cc63e33,blossom,9,0,3,84530,11.34486178,2.871297255
674bea1eb044fbe75795fef1,blossom,1,1,1,29642,10.29694755,2.844987406
674bea1eb044fbe75795fef1,blossom,2,1,1,16581,9.716012741,2.825803659
674bea1eb044fbe75795fef1,blossom,3,1,1,19734,9.890098315,2.831956118
674bea1eb044fbe75795fef1,blossom,4,0,1,12971,9.470471375,2.816480869
674bea1eb044fbe75795fef1,blossom,5,1,1,15252,9.632465921,2.82271874
674bea1eb044fbe75795fef1,blossom,6,1,1,31919,10.37095672,2.847169616
674bea1eb044fbe75795fef1,blossom,7,1,1,40099,10.59910668,2.853560416
674bea1eb044fbe75795fef1,blossom,8,1,1,26472,10.18384285,2.841544207
674bea1eb044fbe75795fef1,blossom,9,1,1,63591,11.06022723,2.865053817
674bea1eb044fbe75795fef1,radial,1,1,2,15110,9.623112055,2.822367851
674bea1eb044fbe75795fef1,radial,2,1,2,24062,10.08838911,2.838533212
674bea1eb044fbe75795fef1,radial,3,0,2,22907,10.03919782,2.83694283
674bea1eb044fbe75795fef1,radial,4,1,2,15451,9.645429005,2.823203174
674bea1eb044fbe75795fef1,radial,5,1,2,47156,10.76121653,2.857808493
674bea1eb044fbe75795fef1,radial,6,1,2,31491,10.35745707,2.846775665
674bea1eb044fbe75795fef1,radial,7,0,2,40497,10.60898318,2.853826001
674bea1eb044fbe75795fef1,radial,8,1,2,37379,10.52886433,2.851645533
674bea1eb044fbe75795fef1,radial,9,1,2,57717,10.96330704,2.862785766
674bea1eb044fbe75795fef1,diverging,1,1,3,11403,9.341631758,2.811267714
674bea1eb044fbe75795fef1,diverging,2,1,3,15155,9.626085789,2.822479526
674bea1eb044fbe75795fef1,diverging,3,1,3,16044,9.683090227,2.824598496
674bea1eb044fbe75795fef1,diverging,4,1,3,38430,10.55659368,2.85240695
674bea1eb044fbe75795fef1,diverging,5,1,3,23584,10.06832379,2.837887709
674bea1eb044fbe75795fef1,diverging,6,1,3,33374,10.41553243,2.848457631
674bea1eb044fbe75795fef1,diverging,7,1,3,39154,10.57525787,2.852915408
674bea1eb044fbe75795fef1,diverging,8,1,3,43338,10.67678513,2.855625286
674bea1eb044fbe75795fef1,diverging,9,1,3,62623,11.0448879,2.864699832
67e6e99634be5e57bbd2553f,radial,1,1,1,27297,10.21453209,2.842491633
67e6e99634be5e57bbd2553f,radial,2,1,1,173960,12.06658067,2.884660488
67e6e99634be5e57bbd2553f,radial,3,0,1,31823,10.36794458,2.847081872
67e6e99634be5e57bbd2553f,radial,4,0,1,39144,10.57500243,2.852908471
67e6e99634be5e57bbd2553f,radial,5,0,1,41328,10.62929552,2.854369408
67e6e99634be5e57bbd2553f,radial,6,1,1,26946,10.20159014,2.842093303
67e6e99634be5e57bbd2553f,radial,7,0,1,85505,11.35633013,2.871536334
67e6e99634be5e57bbd2553f,radial,8,1,1,35904,10.48860399,2.850527136
67e6e99634be5e57bbd2553f,radial,9,1,1,112155,11.62763712,2.876927928
67e6e99634be5e57bbd2553f,diverging,1,0,2,15025,9.617470759,2.822155689
67e6e99634be5e57bbd2553f,diverging,2,1,2,40266,10.60326272,2.853672283
67e6e99634be5e57bbd2553f,diverging,3,0,2,16257,9.696278864,2.825082905
67e6e99634be5e57bbd2553f,diverging,4,0,2,19381,9.872048484,2.831335046
67e6e99634be5e57bbd2553f,diverging,5,1,2,23347,10.05822378,2.837561115
67e6e99634be5e57bbd2553f,diverging,6,1,2,18178,9.807967351,2.82909896
67e6e99634be5e57bbd2553f,diverging,7,1,2,35508,10.4775133,2.85021634
67e6e99634be5e57bbd2553f,diverging,8,1,2,24852,10.12069351,2.839563214
67e6e99634be5e57bbd2553f,diverging,9,1,2,57857,10.96572973,2.862843379
67e6e99634be5e57bbd2553f,blossom,1,0,3,27602,10.22564351,2.842832223
67e6e99634be5e57bbd2553f,blossom,2,1,3,19486,9.877451538,2.83152136
67e6e99634be5e57bbd2553f,blossom,3,0,3,29892,10.30534617,2.845237824
67e6e99634be5e57bbd2553f,blossom,4,0,3,19287,9.867186573,2.831167099
67e6e99634be5e57bbd2553f,blossom,5,1,3,13722,9.526755663,2.81868736
67e6e99634be5e57bbd2553f,blossom,6,1,3,21541,9.977713375,2.834917122
67e6e99634be5e57bbd2553f,blossom,7,0,3,43485,10.68017133,2.855714061
67e6e99634be5e57bbd2553f,blossom,8,1,3,17310,9.759039648,2.827358446
67e6e99634be5e57bbd2553f,blossom,9,0,3,39647,10.58777056,2.853254476
683cbc0c0c2d722831c8bc17,radial,1,1,1,23533,10.06615897,2.837817802
683cbc0c0c2d722831c8bc17,radial,2,1,1,24792,10.1182763,2.839486535
683cbc0c0c2d722831c8bc17,radial,3,0,1,47425,10.76690479,2.857953331
683cbc0c0c2d722831c8bc17,radial,4,1,1,12241,9.412546252,2.814165398
683cbc0c0c2d722831c8bc17,radial,5,1,1,19953,9.901134787,2.832333991
683cbc0c0c2d722831c8bc17,radial,6,1,1,14186,9.560010842,2.819971285
683cbc0c0c2d722831c8bc17,radial,7,0,1,19905,9.898726235,2.832251647
683cbc0c0c2d722831c8bc17,radial,8,1,1,22550,10.02349034,2.836429353
683cbc0c0c2d722831c8bc17,radial,9,0,1,53099,10.87991337,2.860773349
683cbc0c0c2d722831c8bc17,blossom,1,1,2,14570,9.586719899,2.820991985
683cbc0c0c2d722831c8bc17,blossom,2,1,2,23621,10.06989143,2.837938299
683cbc0c0c2d722831c8bc17,blossom,3,1,2,16709,9.723702775,2.826083217
683cbc0c0c2d722831c8bc17,blossom,4,1,2,12952,9.469005495,2.816422835
683cbc0c0c2d722831c8bc17,blossom,5,1,2,10988,9.304559047,2.809724739
683cbc0c0c2d722831c8bc17,blossom,6,0,2,13204,9.488275093,2.817183406
683cbc0c0c2d722831c8bc17,blossom,7,0,2,16279,9.697631213,2.825132453
683cbc0c0c2d722831c8bc17,blossom,8,1,2,44105,10.69432843,2.856084105
683cbc0c0c2d722831c8bc17,blossom,9,1,2,38169,10.54977895,2.852220491
683cbc0c0c2d722831c8bc17,diverging,1,1,3,11726,9.369563878,2.812417438
683cbc0c0c2d722831c8bc17,diverging,2,1,3,15111,9.623178234,2.822370338
683cbc0c0c2d722831c8bc17,diverging,3,0,3,13310,9.496270911,2.817497536
683cbc0c0c2d722831c8bc17,diverging,4,1,3,45535,10.72623654,2.856911609
683cbc0c0c2d722831c8bc17,diverging,5,1,3,15977,9.678905467,2.824444337
683cbc0c0c2d722831c8bc17,diverging,6,0,3,18755,9.839215663,2.830195462
683cbc0c0c2d722831c8bc17,diverging,7,0,3,40606,10.61167112,2.853898126
683cbc0c0c2d722831c8bc17,diverging,8,1,3,21878,9.993236845,2.835432583
683cbc0c0c2d722831c8bc17,diverging,9,1,3,10598,9.268420583,2.808201756
69456dc21e6c9536e4bb8f4a,radial,1,1,1,28117,10.24412965,2.843396013
69456dc21e6c9536e4bb8f4a,radial,2,1,1,28891,10.27128541,2.84421779
69456dc21e6c9536e4bb8f4a,radial,3,0,1,30329,10.31985963,2.845668879
69456dc21e6c9536e4bb8f4a,radial,4,1,1,26825,10.19708957,2.841954371
69456dc21e6c9536e4bb8f4a,radial,5,1,1,27393,10.21804279,2.842599383
69456dc21e6c9536e4bb8f4a,radial,6,1,1,28136,10.24480517,2.843416548
69456dc21e6c9536e4bb8f4a,radial,7,0,1,15927,9.675771061,2.824328727
69456dc21e6c9536e4bb8f4a,radial,8,1,1,16228,9.694493424,2.825017454
69456dc21e6c9536e4bb8f4a,radial,9,1,1,87666,11.38128942,2.872053436
69456dc21e6c9536e4bb8f4a,diverging,1,1,2,13228,9.490091074,2.817254825
69456dc21e6c9536e4bb8f4a,diverging,2,1,2,22132,10.0047798,2.835814106
69456dc21e6c9536e4bb8f4a,diverging,3,1,2,9880,9.198267791,2.805191187
69456dc21e6c9536e4bb8f4a,diverging,4,0,2,55238,10.9194064,2.861733511
69456dc21e6c9536e4bb8f4a,diverging,5,1,2,69812,11.15356119,2.867168226
69456dc21e6c9536e4bb8f4a,diverging,6,1,2,55071,10.91637854,2.861660354
69456dc21e6c9536e4bb8f4a,diverging,7,1,2,35457,10.47607597,2.850175975
69456dc21e6c9536e4bb8f4a,diverging,8,1,2,17170,9.750918954,2.827066746
69456dc21e6c9536e4bb8f4a,diverging,9,1,2,88522,11.39100639,2.872253563
69456dc21e6c9536e4bb8f4a,blossom,1,1,3,22750,10.03232042,2.836718346
69456dc21e6c9536e4bb8f4a,blossom,2,1,3,44326,10.69932669,2.856214325
69456dc21e6c9536e4bb8f4a,blossom,3,1,3,14067,9.551586908,2.819647427
69456dc21e6c9536e4bb8f4a,blossom,4,0,3,17066,9.744843459,2.826847983
69456dc21e6c9536e4bb8f4a,blossom,5,1,3,13185,9.486835099,2.817126742
69456dc21e6c9536e4bb8f4a,blossom,6,1,3,12540,9.436678814,2.815135622
69456dc21e6c9536e4bb8f4a,blossom,7,1,3,30522,10.32620301,2.845856611
69456dc21e6c9536e4bb8f4a,blossom,8,1,3,22937,10.04050661,2.83698549
69456dc21e6c9536e4bb8f4a,blossom,9,1,3,112687,11.63236934,2.877017615
695fc71f6c3e211274612a66,blossom,1,1,1,13732,9.527484155,2.818715642
695fc71f6c3e211274612a66,blossom,2,1,1,13715,9.526245403,2.818667546
695fc71f6c3e211274612a66,blossom,3,1,1,19082,9.856500761,2.830796996
695fc71f6c3e211274612a66,blossom,4,1,1,9164,9.123038044,2.801881706
695fc71f6c3e211274612a66,blossom,5,1,1,9131,9.119430497,2.80172086
695fc71f6c3e211274612a66,blossom,6,1,1,21932,9.995702037,2.83551419
695fc71f6c3e211274612a66,blossom,7,1,1,12096,9.400630098,2.813683369
695fc71f6c3e211274612a66,blossom,8,1,1,19720,9.889388628,2.831931771
695fc71f6c3e211274612a66,blossom,9,1,1,28870,10.27055827,2.844195885
695fc71f6c3e211274612a66,radial,1,1,2,11792,9.375176614,2.812647148
695fc71f6c3e211274612a66,radial,2,0,2,13581,9.516427036,2.818285617
695fc71f6c3e211274612a66,radial,3,0,2,19700,9.888373915,2.831896949
695fc71f6c3e211274612a66,radial,4,1,2,17198,9.752548377,2.827125341
695fc71f6c3e211274612a66,radial,5,1,2,15965,9.678154105,2.824416635
695fc71f6c3e211274612a66,radial,6,1,2,16448,9.707959168,2.825510099
695fc71f6c3e211274612a66,radial,7,0,2,20413,9.923927232,2.833109883
695fc71f6c3e211274612a66,radial,8,1,2,16118,9.687691939,2.824767761
695fc71f6c3e211274612a66,radial,9,1,2,56159,10.93594223,2.862131709
695fc71f6c3e211274612a66,diverging,1,1,3,12858,9.461721465,2.81613403
695fc71f6c3e211274612a66,diverging,2,1,3,12198,9.409027283,2.814023254
695fc71f6c3e211274612a66,diverging,3,1,3,8030,8.990939807,2.795861044
695fc71f6c3e211274612a66,diverging,4,1,3,15499,9.648530785,2.823318771
695fc71f6c3e211274612a66,diverging,5,1,3,11015,9.307013259,2.809827488
695fc71f6c3e211274612a66,diverging,6,0,3,13148,9.484024935,2.817016081
695fc71f6c3e211274612a66,diverging,7,1,3,8882,9.091782036,2.800481541
695fc71f6c3e211274612a66,diverging,8,1,3,11486,9.348884181,2.811567287
695fc71f6c3e211274612a66,diverging,9,1,3,25852,10.16014325,2.840805747
695fe9944e704fd2353901e3,diverging,1,1,1,16541,9.713597426,2.825715703
695fe9944e704fd2353901e3,diverging,2,1,1,15212,9.629839869,2.822620343
695fe9944e704fd2353901e3,diverging,3,1,1,8655,9.065892468,2.799310422
695fe9944e704fd2353901e3,diverging,4,1,1,15586,9.654128354,2.823527072
695fe9944e704fd2353901e3,diverging,5,1,1,21967,9.997296606,2.835566939
695fe9944e704fd2353901e3,diverging,6,1,1,36629,10.50859556,2.851084404
695fe9944e704fd2353901e3,diverging,7,1,1,23154,10.04992283,2.837291853
695fe9944e704fd2353901e3,diverging,8,1,1,19410,9.873543676,2.831386639
695fe9944e704fd2353901e3,diverging,9,0,1,95579,11.46770841,2.873810228
695fe9944e704fd2353901e3,blossom,1,1,2,20110,9.908972483,2.832601479
695fe9944e704fd2353901e3,blossom,2,1,2,13694,9.52471306,2.818608023
695fe9944e704fd2353901e3,blossom,3,1,2,11778,9.373988664,2.812598566
695fe9944e704fd2353901e3,blossom,4,1,2,10047,9.215029361,2.805917062
695fe9944e704fd2353901e3,blossom,5,1,2,11896,9.383957488,2.813005637
695fe9944e704fd2353901e3,blossom,6,1,2,10413,9.250810305,2.807452777
695fe9944e704fd2353901e3,blossom,7,1,2,13469,9.508146028,2.817962495
695fe9944e704fd2353901e3,blossom,8,1,2,19704,9.88857694,2.831903917
695fe9944e704fd2353901e3,blossom,9,0,2,47016,10.75824325,2.857732674
695fe9944e704fd2353901e3,radial,1,1,3,12238,9.412301144,2.814155503
695fe9944e704fd2353901e3,radial,2,1,3,20072,9.907081088,2.832536994
695fe9944e704fd2353901e3,radial,3,1,3,17886,9.791773563,2.828526107
695fe9944e704fd2353901e3,radial,4,1,3,15473,9.646851848,2.823256216
695fe9944e704fd2353901e3,radial,5,1,3,21073,9.955747879,2.834183073
695fe9944e704fd2353901e3,radial,6,1,3,14015,9.547883464,2.819504754
695fe9944e704fd2353901e3,radial,7,0,3,19592,9.882876599,2.831708087
695fe9944e704fd2353901e3,radial,8,1,3,13997,9.5465983,2.819455201
695fe9944e704fd2353901e3,radial,9,1,3,142429,11.86659891,2.881280701
697ed59824964096e537d7d3,radial,1,0,1,64548,11.07516441,2.865396747
697ed59824964096e537d7d3,radial,2,1,1,65228,11.0856441,2.865636301
697ed59824964096e537d7d3,radial,3,0,1,147704,11.90296555,2.881912583
697ed59824964096e537d7d3,radial,4,1,1,39381,10.58103875,2.853072238
697ed59824964096e537d7d3,radial,5,1,1,54415,10.90439513,2.861370077
697ed59824964096e537d7d3,radial,6,1,1,24847,10.1204923,2.839556833
697ed59824964096e537d7d3,radial,7,0,1,34097,10.43696468,2.84906998
697ed59824964096e537d7d3,radial,8,1,1,29268,10.28425005,2.844607446
697ed59824964096e537d7d3,radial,9,1,1,73698,11.20773094,2.868364889
697ed59824964096e537d7d3,blossom,1,0,2,43824,10.68793689,2.855917262
697ed59824964096e537d7d3,blossom,2,1,2,34882,10.45972622,2.849715428
697ed59824964096e537d7d3,blossom,3,0,2,21499,9.975761701,2.834852123
697ed59824964096e537d7d3,blossom,4,1,2,55332,10.92110668,2.861774559
697ed59824964096e537d7d3,blossom,5,1,2,16846,9.731868519,2.826379267
697ed59824964096e537d7d3,blossom,6,0,2,47265,10.76352534,2.857867315
697ed59824964096e537d7d3,blossom,7,0,2,49531,10.81035402,2.859050441
697ed59824964096e537d7d3,blossom,8,1,2,29499,10.29211164,2.84484289
697ed59824964096e537d7d3,blossom,9,0,2,68388,11.13295265,2.866707127
697ed59824964096e537d7d3,diverging,1,1,3,40341,10.6051236,2.853722321
697ed59824964096e537d7d3,diverging,2,1,3,35815,10.48612208,2.850457687
697ed59824964096e537d7d3,diverging,3,1,3,19917,9.899328917,2.832272258
697ed59824964096e537d7d3,diverging,4,1,3,38449,10.55708797,2.852420457
697ed59824964096e537d7d3,diverging,5,1,3,60231,11.00594245,2.863792727
697ed59824964096e537d7d3,diverging,6,0,3,67499,11.11986806,2.866412684
697ed59824964096e537d7d3,diverging,7,0,3,54166,10.89980868,2.861258664
697ed59824964096e537d7d3,diverging,8,0,3,31099,10.34493094,2.846408499
697ed59824964096e537d7d3,diverging,9,0,3,69539,11.14964303,2.86708081
698158ae43afcea4f821069c,radial,1,1,1,11416,9.342771159,2.811314828
698158ae43afcea4f821069c,radial,2,1,1,20598,9.932949263,2.833415346
698158ae43afcea4f821069c,radial,3,0,1,26392,10.18081621,2.841450231
698158ae43afcea4f821069c,radial,4,1,1,19179,9.861571209,2.830972779
698158ae43afcea4f821069c,radial,5,1,1,39576,10.58597815,2.853205995
698158ae43afcea4f821069c,radial,6,1,1,49586,10.81146381,2.859078251
698158ae43afcea4f821069c,radial,7,0,1,24961,10.12506989,2.83970188
698158ae43afcea4f821069c,radial,8,1,1,40812,10.61673143,2.854033731
698158ae43afcea4f821069c,radial,9,1,1,58452,10.97596118,2.863086161
698158ae43afcea4f821069c,diverging,1,1,2,26229,10.17462095,2.841257569
698158ae43afcea4f821069c,diverging,2,1,2,12451,9.42955622,2.814850096
698158ae43afcea4f821069c,diverging,3,1,2,18876,9.845646553,2.830419676
698158ae43afcea4f821069c,diverging,4,1,2,20215,9.914180182,2.832778815
698158ae43afcea4f821069c,diverging,5,1,2,21373,9.969883722,2.834656099
698158ae43afcea4f821069c,diverging,6,1,2,25470,10.14525657,2.840338829
698158ae43afcea4f821069c,diverging,7,0,2,31765,10.36612033,2.847028687
698158ae43afcea4f821069c,diverging,8,1,2,14590,9.588091642,2.821044157
698158ae43afcea4f821069c,diverging,9,0,2,99161,11.50450007,2.874542587
698158ae43afcea4f821069c,blossom,1,1,3,17080,9.745663467,2.826877536
698158ae43afcea4f821069c,blossom,2,1,3,18956,9.849875783,2.830566861
698158ae43afcea4f821069c,blossom,3,1,3,20970,9.950848124,2.83401858
698158ae43afcea4f821069c,blossom,4,1,3,25019,10.12739082,2.839775336
698158ae43afcea4f821069c,blossom,5,1,3,12866,9.462343452,2.816158719
698158ae43afcea4f821069c,blossom,6,1,3,45775,10.73149337,2.857047078
698158ae43afcea4f821069c,blossom,7,1,3,27493,10.22168671,2.842711086
698158ae43afcea4f821069c,blossom,8,1,3,23610,10.06942563,2.83792327
698158ae43afcea4f821069c,blossom,9,1,3,66110,11.0990753,2.865942073
6985f4fbf0d138e1b1231702,radial,1,1,1,25582,10.14964426,2.840476695
6985f4fbf0d138e1b1231702,radial,2,1,1,29664,10.29768947,2.845009557
6985f4fbf0d138e1b1231702,radial,3,1,1,31200,10.34817337,2.846503691
6985f4fbf0d138e1b1231702,radial,4,1,1,22231,10.00924299,2.835961223
6985f4fbf0d138e1b1231702,radial,5,1,1,39447,10.58271328,2.853117608
6985f4fbf0d138e1b1231702,radial,6,1,1,28927,10.27253069,2.844255292
6985f4fbf0d138e1b1231702,radial,7,0,1,24495,10.10622429,2.839103276
6985f4fbf0d138e1b1231702,radial,8,1,1,51661,10.85245842,2.860098198
6985f4fbf0d138e1b1231702,radial,9,1,1,66152,11.0997104,2.865956497
6985f4fbf0d138e1b1231702,blossom,1,1,2,24242,10.09584195,2.838771848
6985f4fbf0d138e1b1231702,blossom,2,1,2,20648,9.935373741,2.833497272
6985f4fbf0d138e1b1231702,blossom,3,1,2,23455,10.06283897,2.837710492
6985f4fbf0d138e1b1231702,blossom,4,1,2,18144,9.806095207,2.829032895
6985f4fbf0d138e1b1231702,blossom,5,1,2,16479,9.709842122,2.825578806
6985f4fbf0d138e1b1231702,blossom,6,0,2,27808,10.23307903,2.843059418
6985f4fbf0d138e1b1231702,blossom,7,1,2,29991,10.30865262,2.845336215
6985f4fbf0d138e1b1231702,blossom,8,1,2,25220,10.13539261,2.84002814
6985f4fbf0d138e1b1231702,blossom,9,1,2,67942,11.12640968,2.866560055
6985f4fbf0d138e1b1231702,diverging,1,1,3,12096,9.400630098,2.813683369
6985f4fbf0d138e1b1231702,diverging,2,1,3,18503,9.82568816,2.829722216
6985f4fbf0d138e1b1231702,diverging,3,1,3,13159,9.484861214,2.817049024
6985f4fbf0d138e1b1231702,diverging,4,1,3,15648,9.658098392,2.823674567
6985f4fbf0d138e1b1231702,diverging,5,1,3,15014,9.616738378,2.822128116
6985f4fbf0d138e1b1231702,diverging,6,0,3,34576,10.45091508,2.849466165
6985f4fbf0d138e1b1231702,diverging,7,0,3,17063,9.744667656,2.826841646
6985f4fbf0d138e1b1231702,diverging,8,1,3,26995,10.20340694,2.842149327
6985f4fbf0d138e1b1231702,diverging,9,0,3,22097,10.00319713,2.835761883
6987a1e2280a50ce4b099a98,blossom,1,1,1,110160,11.60968913,2.876586454
6987a1e2280a50ce4b099a98,blossom,2,1,1,23030,10.04455299,2.837117262
6987a1e2280a50ce4b099a98,blossom,3,1,1,24772,10.11746926,2.83946092
6987a1e2280a50ce4b099a98,blossom,4,1,1,69573,11.15013184,2.867091722
6987a1e2280a50ce4b099a98,blossom,5,1,1,18710,9.836813419,2.830111582
6987a1e2280a50ce4b099a98,blossom,6,1,1,54075,10.89812725,2.861217775
6987a1e2280a50ce4b099a98,blossom,7,1,1,23982,10.08505883,2.838426382
6987a1e2280a50ce4b099a98,blossom,8,1,1,121634,11.70877181,2.878445763
6987a1e2280a50ce4b099a98,blossom,9,1,1,101974,11.53247316,2.875093292
6987a1e2280a50ce4b099a98,diverging,1,1,2,69931,11.15526432,2.867206188
6987a1e2280a50ce4b099a98,diverging,2,1,2,21692,9.984698808,2.835149413
6987a1e2280a50ce4b099a98,diverging,3,1,2,17731,9.783069799,2.828216904
6987a1e2280a50ce4b099a98,diverging,4,1,2,39438,10.5824851,2.853111427
6987a1e2280a50ce4b099a98,diverging,5,1,2,95581,11.46772933,2.873810647
6987a1e2280a50ce4b099a98,diverging,6,1,2,28354,10.25252339,2.843650834
6987a1e2280a50ce4b099a98,diverging,7,1,2,154995,11.95114814,2.882737793
6987a1e2280a50ce4b099a98,diverging,8,1,2,37236,10.52503131,2.851539716
6987a1e2280a50ce4b099a98,diverging,9,1,2,230598,12.34843121,2.889049053
6987a1e2280a50ce4b099a98,radial,1,1,3,95743,11.4694228,2.873844558
6987a1e2280a50ce4b099a98,radial,2,1,3,24736,10.11601495,2.839414743
6987a1e2280a50ce4b099a98,radial,3,0,3,42447,10.65601152,2.855078423
6987a1e2280a50ce4b099a98,radial,4,1,3,29078,10.27773715,2.844411914
6987a1e2280a50ce4b099a98,radial,5,1,3,27748,10.23091904,2.842993478
6987a1e2280a50ce4b099a98,radial,6,1,3,130240,11.77713418,2.879692461
6987a1e2280a50ce4b099a98,radial,7,0,3,30304,10.319035,2.845644444
6987a1e2280a50ce4b099a98,radial,8,1,3,14823,9.603935308,2.821644971
6987a1e2280a50ce4b099a98,radial,9,1,3,82200,11.31691058,2.870710629
699198e00ef2a3ec51fef431,diverging,1,0,1,22115,10.00401139,2.835788754
699198e00ef2a3ec51fef431,diverging,2,1,1,25796,10.15797472,2.840737879
699198e00ef2a3ec51fef431,diverging,3,1,1,23617,10.06972207,2.837932835
699198e00ef2a3ec51fef431,diverging,4,1,1,21588,9.979892884,2.834989658
699198e00ef2a3ec51fef431,diverging,5,1,1,20237,9.915267891,2.832815815
699198e00ef2a3ec51fef431,diverging,6,0,1,50984,10.83926714,2.859771553
699198e00ef2a3ec51fef431,diverging,7,0,1,17693,9.78092436,2.828140545
699198e00ef2a3ec51fef431,diverging,8,1,1,19520,9.87919486,2.831581401
699198e00ef2a3ec51fef431,diverging,9,0,1,41083,10.62334969,2.854210731
699198e00ef2a3ec51fef431,radial,1,1,2,41682,10.63782466,2.854596465
699198e00ef2a3ec51fef431,radial,2,1,2,18200,9.809176873,2.82914162
699198e00ef2a3ec51fef431,radial,3,0,2,61759,11.03099499,2.864377625
699198e00ef2a3ec51fef431,radial,4,1,2,16959,9.738553945,2.826621035
699198e00ef2a3ec51fef431,radial,5,1,2,42191,10.64996221,2.854918446
699198e00ef2a3ec51fef431,radial,6,1,2,18230,9.810823868,2.829199681
699198e00ef2a3ec51fef431,radial,7,0,2,17583,9.774687805,2.827918262
699198e00ef2a3ec51fef431,radial,8,1,2,16148,9.689551482,2.824836085
699198e00ef2a3ec51fef431,radial,9,0,2,57422,10.95818278,2.862663754
699198e00ef2a3ec51fef431,blossom,1,1,3,14761,9.599743847,2.82148634
699198e00ef2a3ec51fef431,blossom,2,1,3,17278,9.757189295,2.827292051
699198e00ef2a3ec51fef431,blossom,3,1,3,18201,9.809231817,2.829143557
699198e00ef2a3ec51fef431,blossom,4,1,3,19449,9.875550934,2.83145586
699198e00ef2a3ec51fef431,blossom,5,1,3,19381,9.872048484,2.831335046
699198e00ef2a3ec51fef431,blossom,6,0,3,36629,10.50859556,2.851084404
699198e00ef2a3ec51fef431,blossom,7,1,3,24023,10.08676698,2.838481192
699198e00ef2a3ec51fef431,blossom,8,1,3,28711,10.2650356,2.844029335
699198e00ef2a3ec51fef431,blossom,9,1,3,40828,10.6171234,2.854044225
69a9dcac25a062cd320e83a1,radial,1,1,1,27857,10.23483956,2.843113128
69a9dcac25a062cd320e83a1,radial,2,1,1,41320,10.62910192,2.854364247
69a9dcac25a062cd320e83a1,radial,3,1,1,53773,10.89252676,2.861081414
69a9dcac25a062cd320e83a1,radial,4,1,1,22626,10.02685497,2.836539574
69a9dcac25a062cd320e83a1,radial,5,1,1,29879,10.30491117,2.845224872
69a9dcac25a062cd320e83a1,radial,6,0,1,16739,9.725496605,2.826148323
69a9dcac25a062cd320e83a1,radial,7,1,1,47810,10.7749901,2.858158721
69a9dcac25a062cd320e83a1,radial,8,1,1,23793,10.0771467,2.838172087
69a9dcac25a062cd320e83a1,radial,9,0,1,56988,10.950596,2.862482714
69a9dcac25a062cd320e83a1,blossom,1,1,2,37778,10.5394822,2.851937939
69a9dcac25a062cd320e83a1,blossom,2,1,2,15052,9.619266152,2.822223256
69a9dcac25a062cd320e83a1,blossom,3,0,2,33110,10.40759063,2.848229583
69a9dcac25a062cd320e83a1,blossom,4,1,2,62379,11.04098396,2.864609445
69a9dcac25a062cd320e83a1,blossom,5,1,2,21642,9.98239115,2.835072736
69a9dcac25a062cd320e83a1,blossom,6,1,2,50595,10.83160804,2.859581222
69a9dcac25a062cd320e83a1,blossom,7,1,2,50133,10.82243475,2.859352607
69a9dcac25a062cd320e83a1,blossom,8,1,2,31041,10.34306419,2.846353646
69a9dcac25a062cd320e83a1,blossom,9,1,2,67151,11.11469909,2.866296005
69a9dcac25a062cd320e83a1,diverging,1,1,3,14588,9.587954552,2.821038944
69a9dcac25a062cd320e83a1,diverging,2,1,3,41357,10.62999697,2.854388107
69a9dcac25a062cd320e83a1,diverging,3,1,3,18616,9.831776705,2.829935488
